,ds,y
828,2020-04-20,175.05999755859375
829,2020-04-21,167.82000732421875
830,2020-04-22,173.52000427246094
831,2020-04-23,171.4199981689453
832,2020-04-24,174.5500030517578
833,2020-04-27,174.0500030517578
834,2020-04-28,169.80999755859375
835,2020-04-29,177.42999267578125
836,2020-04-30,179.2100067138672
837,2020-05-01,174.57000732421875
838,2020-05-04,178.83999633789062
839,2020-05-05,180.75999450683597
840,2020-05-06,182.5399932861328
841,2020-05-07,183.6000061035156
842,2020-05-08,184.67999267578125
843,2020-05-11,186.7400054931641
844,2020-05-12,182.50999450683597
845,2020-05-13,179.75
846,2020-05-14,180.52999877929688
847,2020-05-15,183.16000366210935
848,2020-05-18,184.91000366210935
849,2020-05-19,183.6300048828125
850,2020-05-20,185.66000366210935
851,2020-05-21,183.42999267578125
852,2020-05-22,183.50999450683597
853,2020-05-26,181.57000732421875
854,2020-05-27,181.80999755859372
855,2020-05-28,181.3999938964844
856,2020-05-29,183.25
857,2020-06-01,182.8300018310547
858,2020-06-02,184.91000366210935
859,2020-06-03,185.3600006103516
860,2020-06-04,182.9199981689453
861,2020-06-05,187.1999969482422
862,2020-06-08,188.3600006103516
863,2020-06-09,189.8000030517578
864,2020-06-10,196.83999633789065
865,2020-06-11,186.2700042724609
866,2020-06-12,187.7400054931641
867,2020-06-15,188.94000244140625
868,2020-06-16,193.57000732421875
869,2020-06-17,194.2400054931641
870,2020-06-18,196.32000732421875
871,2020-06-19,195.1499938964844
872,2020-06-22,200.57000732421875
873,2020-06-23,201.91000366210935
874,2020-06-24,197.83999633789065
875,2020-06-25,200.33999633789065
876,2020-06-26,196.3300018310547
877,2020-06-29,198.44000244140625
878,2020-06-30,203.50999450683597
879,2020-07-01,204.6999969482422
880,2020-07-02,206.25999450683597
881,2020-07-06,210.6999969482422
882,2020-07-07,208.25
883,2020-07-08,212.8300018310547
884,2020-07-09,214.32000732421875
885,2020-07-10,213.6699981689453
886,2020-07-13,207.07000732421875
887,2020-07-14,208.3500061035156
888,2020-07-15,208.0399932861328
889,2020-07-16,203.9199981689453
890,2020-07-17,202.8800048828125
891,2020-07-20,211.6000061035156
892,2020-07-21,208.75
893,2020-07-22,211.75
894,2020-07-23,202.5399932861328
895,2020-07-24,201.3000030517578
896,2020-07-27,203.8500061035156
897,2020-07-28,202.0200042724609
898,2020-07-29,204.05999755859372
899,2020-07-30,203.8999938964844
900,2020-07-31,205.00999450683597
901,2020-08-03,216.5399932861328
902,2020-08-04,213.2899932861328
903,2020-08-05,212.94000244140625
904,2020-08-06,216.3500061035156
905,2020-08-07,212.47999572753903
906,2020-08-10,208.25
907,2020-08-11,203.3800048828125
908,2020-08-12,209.19000244140625
909,2020-08-13,208.6999969482422
910,2020-08-14,208.8999938964844
911,2020-08-17,210.27999877929688
912,2020-08-18,211.4900054931641
913,2020-08-19,209.6999969482422
914,2020-08-20,214.5800018310547
915,2020-08-21,213.0200042724609
916,2020-08-24,213.69000244140625
917,2020-08-25,216.47000122070312
918,2020-08-26,221.1499938964844
919,2020-08-27,226.5800018310547
920,2020-08-28,228.91000366210935
921,2020-08-31,225.52999877929688
922,2020-09-01,227.2700042724609
923,2020-09-02,231.6499938964844
924,2020-09-03,217.3000030517578
925,2020-09-04,214.25
926,2020-09-08,202.66000366210935
927,2020-09-09,211.2899932861328
928,2020-09-10,205.3699951171875
929,2020-09-11,204.02999877929688
930,2020-09-14,205.41000366210935
931,2020-09-15,208.77999877929688
932,2020-09-16,205.0500030517578
933,2020-09-17,202.91000366210935
934,2020-09-18,200.38999938964844
935,2020-09-21,202.5399932861328
936,2020-09-22,207.4199981689453
937,2020-09-23,200.58999633789065
938,2020-09-24,203.19000244140625
939,2020-09-25,207.82000732421875
940,2020-09-28,209.44000244140625
941,2020-09-29,207.25999450683597
942,2020-09-30,210.3300018310547
943,2020-10-01,212.4600067138672
944,2020-10-02,206.19000244140625
945,2020-10-05,210.3800048828125
946,2020-10-06,205.91000366210935
947,2020-10-07,209.8300018310547
948,2020-10-08,210.5800018310547
949,2020-10-09,215.80999755859372
950,2020-10-12,221.3999938964844
951,2020-10-13,222.8600006103516
952,2020-10-14,220.8600006103516
953,2020-10-15,219.66000366210935
954,2020-10-16,219.66000366210935
955,2020-10-19,214.22000122070312
956,2020-10-20,214.6499938964844
957,2020-10-21,214.8000030517578
958,2020-10-22,214.88999938964844
959,2020-10-23,216.22999572753903
960,2020-10-26,210.0800018310547
961,2020-10-27,213.25
962,2020-10-28,202.67999267578125
963,2020-10-29,204.72000122070312
964,2020-10-30,202.47000122070312
965,2020-11-02,202.3300018310547
966,2020-11-03,206.42999267578125
967,2020-11-04,216.38999938964844
968,2020-11-05,223.2899932861328
969,2020-11-06,223.72000122070312
970,2020-11-09,218.38999938964844
971,2020-11-10,211.00999450683597
972,2020-11-11,216.5500030517578
973,2020-11-12,215.44000244140625
974,2020-11-13,216.50999450683597
975,2020-11-16,217.22999572753903
976,2020-11-17,214.4600067138672
977,2020-11-18,211.0800018310547
978,2020-11-19,212.4199981689453
979,2020-11-20,210.38999938964844
980,2020-11-23,210.1100006103516
981,2020-11-24,213.8600006103516
982,2020-11-25,213.8699951171875
983,2020-11-27,215.22999572753903
984,2020-11-30,214.07000732421875
985,2020-12-01,216.2100067138672
986,2020-12-02,215.3699951171875
987,2020-12-03,214.2400054931641
988,2020-12-04,214.3600006103516
989,2020-12-07,214.2899932861328
990,2020-12-08,216.00999450683597
991,2020-12-09,211.8000030517578
992,2020-12-10,210.5200042724609
993,2020-12-11,213.25999450683597
994,2020-12-14,214.1999969482422
995,2020-12-15,214.1300048828125
996,2020-12-16,219.27999877929688
997,2020-12-17,219.4199981689453
998,2020-12-18,218.58999633789065
999,2020-12-21,222.58999633789065
1000,2020-12-22,223.94000244140625
1001,2020-12-23,221.0200042724609
1002,2020-12-24,222.75
1003,2020-12-28,224.9600067138672
1004,2020-12-29,224.1499938964844
1005,2020-12-30,221.67999267578125
1006,2020-12-31,222.4199981689453
1007,2021-01-04,217.69000244140625
1008,2021-01-05,217.8999938964844
1009,2021-01-06,212.25
1010,2021-01-07,218.2899932861328
1011,2021-01-08,219.6199951171875
1012,2021-01-11,217.4900054931641
1013,2021-01-12,214.92999267578125
1014,2021-01-13,216.33999633789065
1015,2021-01-14,213.0200042724609
1016,2021-01-15,212.6499938964844
1017,2021-01-19,216.44000244140625
1018,2021-01-20,224.33999633789065
1019,2021-01-21,224.97000122070312
1020,2021-01-22,225.9499969482422
1021,2021-01-25,229.52999877929688
1022,2021-01-26,232.3300018310547
1023,2021-01-27,232.8999938964844
1024,2021-01-28,238.92999267578125
1025,2021-01-29,231.9600067138672
1026,2021-02-01,239.6499938964844
1027,2021-02-02,239.50999450683597
1028,2021-02-03,243.0
1029,2021-02-04,242.00999450683597
1030,2021-02-05,242.1999969482422
1031,2021-02-08,242.47000122070312
1032,2021-02-09,243.7700042724609
1033,2021-02-10,242.82000732421875
1034,2021-02-11,244.4900054931641
1035,2021-02-12,244.9900054931641
1036,2021-02-16,243.6999969482422
1037,2021-02-17,244.1999969482422
1038,2021-02-18,243.7899932861328
1039,2021-02-19,240.97000122070312
1040,2021-02-22,234.50999450683597
1041,2021-02-23,233.2700042724609
1042,2021-02-24,234.5500030517578
1043,2021-02-25,228.9900054931641
1044,2021-02-26,232.3800048828125
1045,2021-03-01,236.94000244140625
1046,2021-03-02,233.8699951171875
1047,2021-03-03,227.55999755859372
1048,2021-03-04,226.72999572753903
1049,2021-03-05,231.6000061035156
1050,2021-03-08,227.38999938964844
1051,2021-03-09,233.77999877929688
1052,2021-03-10,232.4199981689453
1053,2021-03-11,237.1300048828125
1054,2021-03-12,235.75
1055,2021-03-15,234.80999755859372
1056,2021-03-16,237.7100067138672
1057,2021-03-17,237.0399932861328
1058,2021-03-18,230.72000122070312
1059,2021-03-19,230.3500061035156
1060,2021-03-22,235.9900054931641
1061,2021-03-23,237.5800018310547
1062,2021-03-24,235.4600067138672
1063,2021-03-25,232.33999633789065
1064,2021-03-26,236.47999572753903
1065,2021-03-29,235.2400054931641
1066,2021-03-30,231.8500061035156
